Date,"Agriculture, forestry, fishing and hunting  [11]",Crop and animal production  [11A] 4,Crop production  [111],Crop production (except cannabis)  [111X],Cannabis production  [111C],Cannabis production (licensed)  [111CL],Cannabis production (unlicensed)  [111CU],Animal production  [112],Forestry and logging  [113],"Fishing, hunting and trapping  [114]",Support activities for agriculture and forestry  [115],"Mining, quarrying, and oil and gas extraction  [21]",Oil and gas extraction  [211],Oil and gas extraction (except oil sands)  [21111],Oil sands extraction  [21114],Mining and quarrying (except oil and gas)  [212],Coal mining  [2121],Metal ore mining  [2122],Iron ore mining  [21221],Gold and silver ore mining  [21222],"Copper, nickel, lead and zinc ore mining  [21223]",Other metal ore mining  [21229],Non-metallic mineral mining and quarrying  [2123],Stone mining and quarrying  [21231],"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying  [21232]",Other non-metallic mineral mining and quarrying  [21239],Potash mining  [212396],Other non-metallic mineral mining and quarrying (except potash)  [21239X] 4,Support activities for mining and oil and gas extraction  [213],Utilities  [22],"Electric power generation, transmission and distribution  [2211]",Natural gas distribution  [2212],"Water, sewage and other systems  [2213]",Construction  [23],Residential building construction  [23A],Non-residential building construction  [23B],Repair construction  [23D],Engineering and other construction activities  [23X],Manufacturing  [31-33],Food manufacturing  [311],Animal food manufacturing  [3111],Grain and oilseed milling  [3112],Sugar and confectionery product manufacturing  [3113],Fruit and vegetable preserving and specialty food manufacturing  [3114],Dairy product manufacturing  [3115],Meat product manufacturing  [3116],Seafood product preparation and packaging  [3117],Bakeries and tortilla manufacturing  [3118],Other food manufacturing  [3119],Beverage and tobacco product manufacturing  [312],Soft drink and ice manufacturing  [31211],Breweries  [31212],Wineries and distilleries  [3121A] 4,Tobacco manufacturing  [3122],"Textile, clothing and leather product manufacturing  [31X] 4",Textile and textile product mills  [31A] 4,Clothing and leather and allied product manufacturing  [31B] 4,Wood product manufacturing  [321],Sawmills and wood preservation  [3211],"Veneer, plywood and engineered wood product manufacturing  [3212]",Other wood product manufacturing  [3219],Paper manufacturing  [322],"Pulp, paper and paperboard mills  [3221]",Converted paper product manufacturing  [3222],Printing and related support activities  [323],Petroleum and coal product manufacturing  [324],Petroleum refineries  [32411],Petroleum and coal products manufacturing (except petroleum refineries)  [3241A] 4,Chemical manufacturing  [325],Basic chemical manufacturing  [3251],"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing  [3252]","Pesticide, fertilizer and other agricultural chemical manufacturing  [3253]",Pharmaceutical and medicine manufacturing  [3254],"Paint, coating and adhesive manufacturing  [3255]","Soap, cleaning compound and toilet preparation manufacturing  [3256]",Other chemical product manufacturing  [3259],Plastics and rubber products manufacturing  [326],Plastic product manufacturing  [3261],Rubber product manufacturing  [3262],Non-metallic mineral product manufacturing  [327],Cement and concrete product manufacturing  [3273],Non-metallic mineral product manufacturing (except cement and concrete products)  [327A] 4,Primary metal manufacturing  [331],Iron and steel mills and ferro-alloy manufacturing  [3311],Steel product manufacturing from purchased steel  [3312],Alumina and aluminum production and processing  [3313],Non-ferrous metal (except aluminum) production and processing  [3314],Foundries  [3315],Fabricated metal product manufacturing  [332],Forging and stamping  [3321],Architectural and structural metals manufacturing  [3323],"Boiler, tank and shipping container manufacturing  [3324]",Hardware manufacturing  [3325],Spring and wire product manufacturing  [3326],"Machine shops, turned product, and screw, nut and bolt manufacturing  [3327]","Coating, engraving, heat treating and allied activities  [3328]","Cutlery, hand tools and other fabricated metal product manufacturing  [332A] 4",Machinery manufacturing  [333],"Agricultural, construction and mining machinery manufacturing  [3331]",Industrial machinery manufacturing  [3332],Commercial and service industry machinery manufacturing  [3333],"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing  [3334]",Metalworking machinery manufacturing  [3335],"Engine, turbine and power transmission equipment manufacturing  [3336]",Other general-purpose machinery manufacturing  [3339],Computer and electronic product manufacturing  [334],Computer and peripheral equipment manufacturing  [3341],Electronic product manufacturing  [334B] 4,Communications equipment manufacturing  [3342],Semiconductor and other electronic component manufacturing  [3344],Other electronic product manufacturing  [334A] 4,"Electrical equipment, appliance and component manufacturing  [335]",Electric lighting equipment manufacturing  [3351],Household appliance manufacturing  [3352],Electrical equipment manufacturing  [3353],Other electrical equipment and component manufacturing  [3359],Transportation equipment manufacturing  [336],Motor vehicles and parts manufacturing  [336Y] 4,Motor vehicle manufacturing  [3361],Motor vehicle body and trailer manufacturing  [3362],Motor vehicle parts manufacturing  [3363],Aerospace product and parts manufacturing  [3364],Miscellaneous transportation equipment manufacturing  [336W] 4,Railroad rolling stock manufacturing  [3365],Ship and boat building  [3366],Other transportation equipment manufacturing  [3369],Furniture and related product manufacturing  [337],Household and institutional furniture and kitchen cabinet manufacturing  [3371],Office furniture (including fixtures) manufacturing  [3372],Other furniture-related product manufacturing  [3379],Miscellaneous manufacturing  [339],Medical equipment and supplies manufacturing  [3391],Other miscellaneous manufacturing  [3399],Wholesale trade  [41],Farm product wholesaler-distributors  [411],Petroleum product wholesaler-distributors  [412],"Food, beverage and tobacco wholesaler-distributors  [413]",Personal and household goods wholesaler-distributors  [414],Motor vehicle and parts wholesaler-distributors  [415],Building material and supplies wholesaler-distributors  [416],"Machinery, equipment and supplies wholesaler-distributors  [417]",Miscellaneous wholesaler-distributors  [418],"Wholesale electronic markets, and agents and brokers  [419]",Retail trade  [44-45],Motor vehicle and parts dealers  [441],Furniture and home furnishings stores  [442],Electronics and appliance stores  [443],Building material and garden equipment and supplies dealers  [444],Food and beverage stores  [445],Health and personal care stores  [446],Gasoline stations  [447],Clothing and clothing accessories stores  [448],"Sporting goods, hobby, book and music stores  [451]",General merchandise stores  [452],Miscellaneous store retailers  [453],Miscellaneous store retailers (except cannabis)  [453A],Cannabis stores  [453B],Cannabis stores (licensed)  [453BL],Cannabis stores (unlicensed)  [453BU],Non-store retailers  [454],Retail trade (except unlicensed cannabis)  [4AZ] 4,Transportation and warehousing  [48-49],Air transportation  [481],Rail transportation  [482],Water transportation  [483],Truck transportation  [484],"Transit, ground passenger, scenic and sightseeing transportation  [48Z] 4",Urban transit systems  [4851],Taxi and limousine service  [4853],Other transit and ground passenger transportation and scenic and sightseeing transportation  [48A] 4,Pipeline transportation  [486],Pipeline transportation of natural gas  [4862],Crude oil and other pipeline transportation  [486A] 4,Support activities for transportation  [488],Postal service and couriers and messengers  [49A] 4,Postal service  [491],Couriers and messengers  [492],Warehousing and storage  [493],Information and cultural industries  [51],Publishing industries (except Internet)  [511],Motion picture and sound recording industries  [512],Broadcasting (except Internet)  [515],Radio and television broadcasting  [5151],Pay and specialty television  [5152],Telecommunications  [517],"Data processing, hosting, and related services  [518]",Other information services  [519],Finance and insurance  [52],Credit intermediation and monetary authorities  [52X] 4,Depository credit intermediation and monetary authorities  [52B] 4,Local credit unions  [52213],"Banking, monetary authorities and other depository credit intermediation  [52BX] 4",Non-depository credit intermediation and activities related to credit intermediation  [522A] 4,Non-depository credit intermediation  [5222],Activities related to credit intermediation  [5223],Insurance carriers and related activities  [524],Insurance carriers  [5241],"Agencies, brokerages and other insurance related activities  [5242]","Financial investment services, funds and other financial vehicles  [52A] 4",Real estate and rental and leasing  [53],Real estate  [531],Lessors of real estate  [5311],Owner-occupied dwellings  [5311A],Offices of real estate agents and brokers and activities related to real estate  [531A] 4,Rental and leasing services and lessors of non-financial intangible assets (except copyrighted works)  [53B] 4,Rental and leasing services  [532],Automotive equipment rental and leasing  [5321],Rental and leasing services (except automotive equipment)  [532A] 4,Lessors of non-financial intangible assets (except copyrighted works)  [533],"Professional, scientific and technical services  [54]","Legal, accounting and related services  [541A] 4",Legal services  [5411],"Accounting, tax preparation, bookkeeping and payroll services  [5412]","Architectural, engineering and related services  [5413]",Computer systems design and related services  [5415],"Advertising, public relations, and related services  [5418]","Other professional, scientific and technical services including scientific research and development  [541B] 4",Specialized design services  [5414],"Management, scientific and technical consulting services  [5416]",Scientific research and development services  [5417],"Other professional, scientific and technical services  [5419]",Management of companies and enterprises  [55],"Administrative and support, waste management and remediation services  [56]",Administrative and support services  [561],Office administrative services  [5611],Employment services  [5613],Business support services  [5614],Travel arrangement and reservation services  [5615],Investigation and security services  [5616],Services to buildings and dwellings  [5617],Facilities and other support services  [561A] 4,Waste management and remediation services  [562],Educational services  [61],Elementary and secondary schools  [6111],Community colleges and C.E.G.E.P.s  [6112],Universities  [6113],Other educational services  [611A] 4,Health care and social assistance  [62],Ambulatory health care services  [621],Hospitals  [622],Nursing and residential care facilities  [623],Social Assistance  [624],Health care  [62X] 4,"Arts, entertainment and recreation  [71]","Performing arts, spectator sports and related industries, and heritage institutions  [71A] 4","Amusement, gambling and recreation industries  [713]",Gambling industries  [7132],Amusement and recreation industries  [713A] 4,Accommodation and food services  [72],Accommodation services  [721],Food services and drinking places  [722],Other services (except public administration)  [81],Repair and maintenance  [811],Personal and laundry services  [812],"Religious, grant-making, civic, and professional and similar organizations  [813]",Private households  [814],Public administration  [91],Federal government public administration  [911],Defence services  [9111],Federal government public administration (except defence)  [911A] 4,Provincial and territorial public administration  [912],"Local, municipal and regional public administration  [913]",Aboriginal public administration  [914],,,,,Oil
01-01-00,28095,19970,15710,15506,1606,0,1606,4460,4464,1154,2330,109886,69825,0,0,29820,5224,16921,4174,5566,7078,1395,8442,643,852,6587,7308,0,10689,33155,26702,3803,2618,82319,24478,20441,0,0,205028,18767,1158,1587,1361,2245,2628,4091,938,2879,1858,7360,910,2930,0,3538,0,3009,0,7892,3522,1375,2952,10742,7123,3415,5792,10820,0,0,17785,4815,0,3840,3424,0,1467,1724,9362,7344,1936,5268,2834,2353,12259,3454,1129,2187,4333,1465,14562,1124,4243,1435,534,643,2700,1251,0,13167,0,0,0,1077,2227,952,3278,14092,670,0,7641,2562,0,4661,684,584,1648,1723,30817,0,9226,1824,9786,7000,0,2222,527,249,6347,3588,2442,366,4672,1309,3345,59937,0,0,0,0,0,0,0,0,0,58608,0,0,0,0,0,0,0,0,0,0,0,0,871,0,871,0,57694,57567,4286,5454,2289,12619,0,3656,0,0,8409,5611,2842,0,6661,0,0,2034,37696,7378,3539,0,3142,0,0,0,0,74984,40349,35959,2621,0,4304,0,0,26985,18794,8300,8610,141359,135602,39033,85829,9969,0,0,2984,0,0,69605,20115,0,0,14182,12344,4128,19284,0,0,0,0,0,32752,31407,0,0,0,0,0,0,0,1652,70798,0,0,17234,0,94406,0,35864,0,0,0,12972,7023,6050,2291,3761,30533,8900,21729,27488,8630,0,9717,0,88246,35994,9994,26000,24874,24289,0,,,,,69825
01-02-00,27638,19602,15563,15342,1599,0,1599,4305,4458,1083,2307,108949,69154,0,0,29739,5099,17245,4234,5717,7210,1438,8172,653,843,6291,7259,0,10699,33323,26656,4026,2628,82195,24204,20399,0,0,204065,18875,1126,1520,1414,2210,2538,4260,959,2891,1941,7594,905,3220,0,3452,0,2939,0,7652,3366,1389,2856,10578,6990,3406,5755,10756,0,0,18148,4756,0,4166,3374,0,1410,1760,9272,7250,1937,5277,2964,2263,12142,3396,1104,2227,4233,1479,14660,1146,4236,1408,533,649,2762,1252,0,13437,0,0,0,1085,2289,962,3596,14266,687,0,7521,2564,0,4690,662,517,1660,1841,30125,0,8779,1973,9750,7086,0,2126,509,203,6185,3428,2434,369,4721,1390,3319,60477,0,0,0,0,0,0,0,0,0,58360,0,0,0,0,0,0,0,0,0,0,0,0,870,0,870,0,57455,57801,4451,5478,2293,12494,0,3575,0,0,8488,5758,2740,0,6952,0,0,1956,37629,7393,3530,0,3042,0,0,0,0,75461,40576,36571,2607,0,4019,0,0,27236,18949,8404,8607,141837,135929,39235,86082,9960,0,0,2983,0,0,69926,19952,0,0,14454,12342,4127,19496,0,0,0,0,0,32765,31415,0,0,0,0,0,0,0,1652,70838,0,0,17265,0,94887,0,35874,0,0,0,13078,7131,6053,2296,3760,30500,9172,21371,27550,8578,0,9817,0,88464,36042,10019,26017,24943,24392,0,,,,,69154
01-03-00,28461,19943,15598,15341,1601,0,1601,4477,4735,1190,2302,108233,68513,0,0,29571,5072,17123,4380,5705,7130,1360,8143,655,854,6248,6967,0,10999,31507,25376,3519,2593,81780,23947,20173,0,0,209046,18966,1204,1513,1356,2195,2609,4252,994,2884,1932,7935,936,3347,0,3765,0,2984,0,8075,3606,1385,3062,10762,7153,3389,6027,10707,0,0,18278,4865,0,4463,3489,0,1371,1790,9510,7534,1906,5596,3256,2315,12154,3411,1117,2279,4314,1395,15357,1205,4562,1484,543,656,2832,1285,0,14214,0,0,0,1103,2589,1028,3577,14544,852,0,7446,2744,0,4761,642,560,1628,1900,30491,0,8988,1905,9899,7153,0,2047,497,212,6522,3561,2640,377,4752,1372,3365,61117,0,0,0,0,0,0,0,0,0,59220,0,0,0,0,0,0,0,0,0,0,0,0,873,0,873,0,58305,59070,4419,5848,2275,12913,0,3726,0,0,8545,5732,2851,0,7225,0,0,1958,38507,7414,3532,0,2973,0,0,0,0,75929,40590,36874,2594,0,3774,0,0,27474,19095,8502,8848,142670,136647,39401,86297,10731,0,0,2988,0,0,70669,20119,0,0,14672,12378,4109,19866,0,0,0,0,0,32904,31568,0,0,0,0,0,0,0,1650,70803,0,0,17350,0,95318,0,35862,0,0,0,13072,7140,6038,2304,3738,30686,9129,21615,27652,8640,0,9861,0,88745,36118,10009,26099,24996,24547,0,,,,,68513
01-04-00,28216,19713,15441,15135,1609,0,1609,4414,4730,1197,2270,109211,69640,0,0,29399,5127,17072,4240,5872,6882,1693,8010,668,856,6079,6789,0,10666,32274,25775,3863,2649,81846,24212,19926,0,0,207295,19047,1220,1431,1401,2203,2586,4324,1052,2842,1952,8236,974,3528,0,3651,0,2936,0,8037,3605,1366,3044,10828,7223,3356,6134,10870,0,0,18400,4951,0,4337,3473,0,1291,1778,9423,7419,1930,5572,3243,2306,11886,3267,1091,2321,4151,1372,15296,1193,4628,1552,515,645,2848,1263,0,13946,0,0,0,1058,2453,1088,3514,14595,811,0,7508,2975,0,4942,642,558,1685,2031,29009,0,8351,1758,9487,7228,0,1929,429,214,6638,3613,2715,375,4844,1338,3489,60798,0,0,0,0,0,0,0,0,0,59136,0,0,0,0,0,0,0,0,0,0,0,0,878,0,878,0,58225,58262,4513,5641,2266,12767,0,3785,0,0,8466,5693,2802,0,6922,0,0,1899,38863,7473,3503,0,3123,0,0,0,0,75149,39963,36444,2600,0,3648,0,0,27655,19167,8629,8540,142751,136602,39543,86505,10093,0,0,3006,0,0,71243,19956,0,0,14753,12667,4105,20204,0,0,0,0,0,32898,31544,0,0,0,0,0,0,0,1660,71051,0,0,17400,0,95493,0,35836,0,0,0,13089,7146,6050,2330,3723,30819,9113,21774,27621,8593,0,9900,0,88512,36140,10060,26074,25036,24206,0,,,,,69640
01-05-00,28397,19561,15397,15026,1617,0,1617,4348,4932,1230,2260,109337,69412,0,0,29202,5148,17198,4175,5645,7145,1606,7745,656,802,5929,6635,0,11421,33068,26445,3949,2675,81188,23873,19568,0,0,210789,19219,1232,1454,1440,2187,2613,4446,1048,2859,1923,8164,963,3481,0,3601,0,3047,0,8106,3544,1442,3133,10977,7292,3459,5957,10647,0,0,18807,5004,0,3956,3748,0,1374,1826,9647,7626,1947,5513,3199,2288,11938,3333,1058,2353,4064,1396,15722,1211,4710,1603,550,654,2888,1359,0,14570,0,0,0,1180,2777,1074,3557,14475,878,0,7153,3048,0,5068,628,546,1685,2177,29649,0,8490,1839,9685,7331,0,1857,504,266,7121,3792,3030,384,5002,1459,3523,61261,0,0,0,0,0,0,0,0,0,59303,0,0,0,0,0,0,0,0,0,0,0,0,880,0,880,0,58395,58782,4388,5829,2235,12923,0,3853,0,0,8623,5781,2871,0,7087,0,0,1892,38823,7417,3505,0,3062,0,0,0,0,74864,39751,36388,2594,0,3562,0,0,27757,19192,8728,8369,143156,136894,39694,86691,10041,0,0,3038,0,0,71791,20137,0,0,15035,12608,4075,20401,0,0,0,0,0,32928,31576,0,0,0,0,0,0,0,1660,71158,0,0,17535,0,95698,0,35856,0,0,0,12850,6852,6089,2372,3722,31255,9368,21929,27681,8578,0,9967,0,89108,36125,10013,26098,25029,24888,0,,,,,69412
01-06-00,28848,19610,15225,14778,1624,0,1624,4455,5150,1236,2349,109692,69491,0,0,29992,5145,17831,4072,5970,7434,1740,7881,666,842,5981,6633,0,11211,32684,26144,3852,2702,80807,23588,19483,0,0,211805,19443,1254,1480,1454,2168,2599,4475,1136,2836,2007,8213,906,3475,0,3728,0,3105,0,8054,3472,1485,3111,11048,7319,3512,6344,10813,0,0,19447,5210,0,3987,3867,0,1435,1856,9735,7707,1957,5498,3161,2304,12190,3513,1054,2375,4168,1374,16084,1220,4955,1575,576,667,2993,1372,0,14219,0,0,0,1221,2352,1129,3646,14044,1016,0,6826,2872,0,5267,619,563,1743,2307,29463,0,8277,1865,10012,7337,0,1827,477,210,7045,3802,2947,376,5021,1433,3573,62119,0,0,0,0,0,0,0,0,0,59582,0,0,0,0,0,0,0,0,0,0,0,0,880,0,880,0,58671,58958,4379,5966,2233,13019,0,3909,0,0,8624,5852,2768,0,7011,0,0,1866,38998,7416,3509,0,3037,0,0,0,0,74982,39816,36546,2569,0,3520,0,0,27785,19203,8742,8394,143584,137186,39862,86874,9979,0,0,3074,0,0,72437,20116,0,0,15187,12694,4179,20717,0,0,0,0,0,33190,31839,0,0,0,0,0,0,0,1668,71300,0,0,17612,0,95879,0,35892,0,0,0,12952,6971,6075,2342,3739,31352,9478,21896,27736,8618,0,9975,0,89463,36061,9962,26086,25136,25215,0,,,,,69491
01-07-00,28793,19593,15131,14595,1629,0,1629,4493,5113,1246,2353,107587,68357,0,0,29664,5635,17426,4426,6183,7003,1620,7708,651,843,5821,6421,0,10511,32438,25782,3995,2711,81313,24395,19350,0,0,212368,19587,1270,1414,1284,2198,2640,4604,1145,2986,2044,8489,1012,3565,0,3714,0,3137,0,7981,3480,1442,3059,11151,7402,3514,6547,10875,0,0,19645,5323,0,4289,3821,0,1436,1924,9833,7849,1925,5739,3328,2384,12040,3400,967,2408,4269,1348,16238,1255,4958,1724,609,665,2963,1283,0,14095,0,0,0,1265,2144,1081,3567,14378,1033,0,6869,3194,0,5314,625,568,1622,2440,28891,0,8112,1856,9618,7461,0,1719,488,207,7257,3856,3083,397,4968,1452,3498,62286,0,0,0,0,0,0,0,0,0,60638,0,0,0,0,0,0,0,0,0,0,0,0,877,0,877,0,59713,59143,4296,6083,2186,13105,0,3912,0,0,8728,5875,2874,0,7050,0,0,1831,39400,7541,3527,0,3050,0,0,0,0,74787,39610,36373,2556,0,3536,0,0,27778,19178,8752,8421,144113,137577,40053,87044,10093,0,0,3105,0,0,73232,20297,0,0,15303,12997,4177,20890,0,0,0,0,0,33117,31739,0,0,0,0,0,0,0,1686,71246,0,0,17608,0,96058,0,35867,0,0,0,13077,7002,6170,2423,3749,31940,9758,22178,27834,8633,0,10035,0,89947,36366,10065,26290,25158,25347,0,,,,,68357
01-08-00,28054,19584,15043,14407,1645,0,1645,4533,4649,1240,2334,106878,68179,0,0,29948,5215,17987,4081,6131,7362,1942,7683,651,835,5820,6545,0,9643,32981,26214,4092,2716,81512,24886,19094,0,0,214525,19814,1348,1440,1292,2246,2669,4623,1052,3040,2115,8479,977,3544,0,3868,0,3230,0,7977,3468,1436,3094,11257,7432,3618,6694,10984,0,0,19005,5306,0,3821,3746,0,1441,1906,9895,7968,1880,5790,3321,2432,12016,3289,971,2418,4351,1381,16429,1253,5224,1801,608,637,2984,1369,0,14121,0,0,0,1279,2254,1027,3475,15627,971,0,7791,3610,0,5517,624,602,1701,2529,28975,0,7997,1899,9851,7506,0,1708,533,187,7384,3938,3144,395,5150,1342,3788,62494,0,0,0,0,0,0,0,0,0,60967,0,0,0,0,0,0,0,0,0,0,0,0,878,0,878,0,60038,59779,4286,6153,2249,13241,0,3937,0,0,8900,6024,2887,0,7233,0,0,1842,39638,7628,3522,0,3029,0,0,0,0,75429,40074,36819,2539,0,3577,0,0,27801,19157,8801,8566,144615,137966,40213,87180,10298,0,0,3116,0,0,73503,20244,0,0,15307,13136,4168,21066,0,0,0,0,0,33244,31852,0,0,0,0,0,0,0,1701,71451,0,0,17632,0,96239,0,35827,0,0,0,13106,7056,6147,2386,3766,31627,9603,22029,27936,8677,0,10078,0,89863,36307,10081,26220,25167,25309,0,,,,,68179
01-09-00,27649,19650,15009,14261,1671,0,1671,4594,4363,1221,2318,107437,68884,0,0,28969,4885,17032,3973,6303,6782,1767,7785,670,849,5864,6582,0,10010,32938,26239,4019,2719,81977,25270,18833,0,0,214616,19715,1308,1464,1319,2296,2679,4617,997,2990,2061,8645,1010,3619,0,3829,0,3202,0,7864,3441,1426,2981,11251,7460,3552,6733,11184,0,0,20146,5440,0,4341,4266,0,1522,1918,10165,8227,1894,5757,3315,2409,11893,3220,921,2415,4266,1421,16326,1241,5040,1653,611,638,3011,1377,0,13941,0,0,0,1304,2070,1099,3561,14892,1076,0,7348,3282,0,5753,625,611,1682,2759,29067,0,8153,1824,9604,7577,0,1665,516,265,7281,3890,3081,395,5072,1468,3582,62577,0,0,0,0,0,0,0,0,0,61447,0,0,0,0,0,0,0,0,0,0,0,0,883,0,883,0,60512,59697,4397,6012,2220,13258,0,3851,0,0,9010,6127,2883,0,7026,0,0,1879,39641,7681,3505,0,2981,0,0,0,0,75221,39942,36633,2518,0,3617,0,0,27667,19018,8817,8626,144965,138183,40317,87292,10327,0,0,3144,0,0,73893,20046,0,0,15426,13209,4341,21274,0,0,0,0,0,33368,31970,0,0,0,0,0,0,0,1712,71373,0,0,17559,0,96367,0,35813,0,0,0,13321,7191,6229,2456,3775,31760,9647,22115,28012,8740,0,10096,0,90058,36487,10083,26396,25203,25244,0,,,,,68884
01-10-00,27501,19629,14890,14026,1708,0,1708,4647,4308,1209,2290,107291,68284,0,0,29322,5334,17148,3961,6128,6880,1874,7763,697,842,5813,6430,0,10501,32518,25944,3870,2751,82444,25454,18597,0,0,215218,19720,1305,1440,1342,2313,2678,4669,888,3029,2086,8621,989,3663,0,3737,0,3179,0,8027,3528,1408,3110,11195,7366,3634,7000,11056,0,0,20334,5560,0,4248,4376,0,1528,1905,10092,8171,1879,5837,3332,2465,11920,3141,963,2408,4408,1413,16547,1247,5029,1703,635,623,3080,1399,0,13729,0,0,0,1284,1912,1109,3485,15059,1053,0,7472,3403,0,5956,639,609,1673,2953,28602,0,7977,1736,9637,7683,0,1608,509,168,7594,4039,3241,404,5005,1472,3513,62812,0,0,0,0,0,0,0,0,0,61109,0,0,0,0,0,0,0,0,0,0,0,0,891,0,891,0,60180,60107,4400,6012,2238,13387,0,3914,0,0,8966,6074,2894,0,7149,0,0,1880,39867,7625,3528,0,3091,0,0,0,0,75234,40154,36766,2505,0,3678,0,0,27429,18801,8804,8632,145211,138292,40396,87372,10263,0,0,3170,0,0,74137,20204,0,0,15404,13246,4353,21347,0,0,0,0,0,33522,32123,0,0,0,0,0,0,0,1716,71253,0,0,17547,0,96288,0,35659,0,0,0,13266,7120,6243,2457,3787,32333,9875,22450,28074,8756,0,10135,0,90080,36544,10096,26447,25138,25262,0,,,,,68284
01-11-00,27634,19621,14864,13873,1748,0,1748,4665,4453,1185,2221,108064,68812,0,0,28892,5467,16618,3916,6295,6543,1736,7768,704,837,5810,6309,0,10972,32732,26164,3846,2768,82403,25463,18441,0,0,215139,19986,1319,1470,1398,2369,2669,4715,951,3041,2081,8372,978,3543,0,3532,0,3213,0,8040,3525,1444,3067,11079,7244,3677,7091,11430,0,0,20995,5610,0,4259,4534,0,1549,2013,10020,8065,1907,5911,3334,2527,11880,3256,977,2390,4176,1361,16514,1243,5074,1652,620,623,3049,1428,0,14168,0,0,0,1314,1935,1144,3615,14344,930,0,6997,3269,0,6324,642,620,1779,3211,27850,0,7841,1679,9169,7703,0,1566,451,157,8006,4292,3400,414,5001,1545,3435,62688,0,0,0,0,0,0,0,0,0,60899,0,0,0,0,0,0,0,0,0,0,0,0,899,0,899,0,59973,60277,4420,6113,2167,13468,0,3832,0,0,9006,6152,2836,0,7122,0,0,1921,40177,7690,3528,0,3118,0,0,0,0,74271,39730,36194,2489,0,3811,0,0,27371,18704,8850,8160,145537,138499,40486,87446,10308,0,0,3203,0,0,74319,20024,0,0,15593,13392,4395,21284,0,0,0,0,0,33526,32111,0,0,0,0,0,0,0,1730,71027,0,0,17413,0,96552,0,35892,0,0,0,13267,7149,6216,2417,3807,32092,9899,22165,28181,8835,0,10167,0,90210,36732,10087,26642,25148,25152,0,,,,,68812
01-12-00,28143,19635,14854,13727,1791,0,1791,4692,4687,1232,2325,108835,68671,0,0,29002,5793,16510,4120,6401,6444,1605,7774,713,849,5770,5946,0,12085,33957,27186,4026,2763,82630,25020,18422,0,0,213402,20045,1293,1476,1404,2382,2665,4755,960,3087,2061,8496,960,3305,0,4079,0,3208,0,8032,3539,1419,3072,11037,7198,3694,7145,11256,0,0,20610,5762,0,3939,4717,0,1516,1945,9746,7913,1798,5683,3089,2514,11491,2849,949,2395,4374,1335,16465,1216,5037,1814,603,595,3052,1321,0,14454,0,0,0,1314,2120,1135,3849,13841,1076,0,6489,2992,0,6859,649,633,1835,3674,27435,0,7420,1609,9325,7761,0,1505,537,169,7941,4304,3326,405,4880,1496,3364,62890,0,0,0,0,0,0,0,0,0,61149,0,0,0,0,0,0,0,0,0,0,0,0,905,0,905,0,60218,60188,4362,5936,2084,13635,0,3854,0,0,9198,6348,2808,0,6983,0,0,2034,40273,7752,3571,0,3119,0,0,0,0,75787,40525,36754,2479,0,4025,0,0,27627,18825,8988,8634,145622,138467,40603,87517,9848,0,0,3220,0,0,73817,19739,0,0,15596,13404,4386,21012,0,0,0,0,0,33646,32216,0,0,0,0,0,0,0,1745,71129,0,0,17485,0,96643,0,35969,0,0,0,13379,7192,6284,2450,3840,32070,9843,22210,28315,8929,0,10217,0,90271,36864,10073,26787,25072,25128,0,,,,,68671
2001-01-20,28525,19922,14856,13586,1837,0,1837,4786,4764,1168,2319,107062,67617,0,0,29791,5889,16750,3761,6506,6470,1625,8235,723,889,6170,5819,0,10836,31472,25091,3701,2758,84232,25515,18421,0,0,209537,20083,1302,1481,1415,2414,2684,4704,918,3077,2121,7961,992,3585,0,3036,0,3121,0,7882,3398,1387,3166,11069,7184,3800,7164,11979,0,0,20422,5488,0,4362,4696,0,1424,1983,9551,7566,1920,5945,3405,2501,11524,2873,949,2391,4522,1288,16065,1156,5064,1732,569,577,3007,1280,0,14388,0,0,0,1286,2076,1164,3757,12836,928,0,6442,2262,0,6150,649,525,1834,3095,26549,0,7190,1599,8808,7821,0,1464,465,166,7841,4137,3390,413,5198,1493,3684,63058,0,0,0,0,0,0,0,0,0,61892,0,0,0,0,0,0,0,0,0,0,0,0,909,0,909,0,60947,61356,4504,6174,2237,13767,0,3830,0,0,9463,6503,2922,0,7232,0,0,1989,40449,7690,3427,0,3141,0,0,0,0,78362,41920,37867,2505,0,4257,0,0,28290,19177,9339,9187,145797,138642,40613,87599,9889,0,0,3201,0,0,74462,20050,0,0,15667,13548,4422,20992,0,0,0,0,0,33942,32414,0,0,0,0,0,0,0,1805,71319,0,0,17693,0,96733,0,36049,0,0,0,13532,7298,6336,2509,3832,32221,9938,22253,28562,9064,0,10319,0,90242,36971,10039,26893,24862,25133,0,,,,,67617
